competition_id,competition_name,season_id,season_name,player_id,player_name,team_id,team_name,games_played,handler_total_picks,handler_score,handler_score_2pt,handler_score_3pt,handler_miss,handler_miss_2pt,handler_miss_3pt,handler_assist,handler_assist_2pt,handler_assist_3pt,handler_assist_to_screener,handler_assist_to_other,handler_assist_opportunity,handler_assist_opportunity_to_screener,handler_assist_opportunity_to_other,handler_turnover,handler_foul,handler_block,handler_pass,handler_pass_to_screener,handler_pass_to_other,handler_successful_pick,handler_unsuccessful_pick,handler_shot_taken,handler_only_pass_pick,handler_no_outcome_pick,handler_points,handler_score_vs_blitz,handler_score_vs_ice,handler_score_vs_over,handler_score_vs_switch,handler_score_vs_under,handler_score_2pt_vs_blitz,handler_score_2pt_vs_ice,handler_score_2pt_vs_over,handler_score_2pt_vs_switch,handler_score_2pt_vs_under,handler_score_3pt_vs_blitz,handler_score_3pt_vs_ice,handler_score_3pt_vs_over,handler_score_3pt_vs_switch,handler_score_3pt_vs_under,handler_miss_vs_blitz,handler_miss_vs_ice,handler_miss_vs_over,handler_miss_vs_switch,handler_miss_vs_under,handler_miss_2pt_vs_blitz,handler_miss_2pt_vs_ice,handler_miss_2pt_vs_over,handler_miss_2pt_vs_switch,handler_miss_2pt_vs_under,handler_miss_3pt_vs_blitz,handler_miss_3pt_vs_ice,handler_miss_3pt_vs_over,handler_miss_3pt_vs_switch,handler_miss_3pt_vs_under,handler_assist_vs_blitz,handler_assist_vs_ice,handler_assist_vs_over,handler_assist_vs_switch,handler_assist_vs_under,handler_assist_2pt_vs_blitz,handler_assist_2pt_vs_ice,handler_assist_2pt_vs_over,handler_assist_2pt_vs_switch,handler_assist_2pt_vs_under,handler_assist_3pt_vs_blitz,handler_assist_3pt_vs_ice,handler_assist_3pt_vs_over,handler_assist_3pt_vs_switch,handler_assist_3pt_vs_under,handler_assist_to_screener_vs_blitz,handler_assist_to_screener_vs_ice,handler_assist_to_screener_vs_over,handler_assist_to_screener_vs_switch,handler_assist_to_screener_vs_under,handler_assist_to_other_vs_blitz,handler_assist_to_other_vs_ice,handler_assist_to_other_vs_over,handler_assist_to_other_vs_switch,handler_assist_to_other_vs_under,handler_assist_opportunity_vs_blitz,handler_assist_opportunity_vs_ice,handler_assist_opportunity_vs_over,handler_assist_opportunity_vs_switch,handler_assist_opportunity_vs_under,handler_assist_opportunity_to_screener_vs_blitz,handler_assist_opportunity_to_screener_vs_ice,handler_assist_opportunity_to_screener_vs_over,handler_assist_opportunity_to_screener_vs_switch,handler_assist_opportunity_to_screener_vs_under,handler_assist_opportunity_to_other_vs_blitz,handler_assist_opportunity_to_other_vs_ice,handler_assist_opportunity_to_other_vs_over,handler_assist_opportunity_to_other_vs_switch,handler_assist_opportunity_to_other_vs_under,handler_turnover_vs_blitz,handler_turnover_vs_ice,handler_turnover_vs_over,handler_turnover_vs_switch,handler_turnover_vs_under,handler_foul_vs_blitz,handler_foul_vs_ice,handler_foul_vs_over,handler_foul_vs_switch,handler_foul_vs_under,handler_block_vs_blitz,handler_block_vs_ice,handler_block_vs_over,handler_block_vs_switch,handler_block_vs_under,handler_pass_vs_blitz,handler_pass_vs_ice,handler_pass_vs_over,handler_pass_vs_switch,handler_pass_vs_under,handler_pass_to_screener_vs_blitz,handler_pass_to_screener_vs_ice,handler_pass_to_screener_vs_over,handler_pass_to_screener_vs_switch,handler_pass_to_screener_vs_under,handler_pass_to_other_vs_blitz,handler_pass_to_other_vs_ice,handler_pass_to_other_vs_over,handler_pass_to_other_vs_switch,handler_pass_to_other_vs_under,handler_successful_pick_vs_blitz,handler_successful_pick_vs_ice,handler_successful_pick_vs_over,handler_successful_pick_vs_switch,handler_successful_pick_vs_under,handler_unsuccessful_pick_vs_blitz,handler_unsuccessful_pick_vs_ice,handler_unsuccessful_pick_vs_over,handler_unsuccessful_pick_vs_switch,handler_unsuccessful_pick_vs_under,handler_shot_taken_vs_blitz,handler_shot_taken_vs_ice,handler_shot_taken_vs_over,handler_shot_taken_vs_switch,handler_shot_taken_vs_under,handler_only_pass_pick_vs_blitz,handler_only_pass_pick_vs_ice,handler_only_pass_pick_vs_over,handler_only_pass_pick_vs_switch,handler_only_pass_pick_vs_under,handler_no_outcome_pick_vs_blitz,handler_no_outcome_pick_vs_ice,handler_no_outcome_pick_vs_over,handler_no_outcome_pick_vs_switch,handler_no_outcome_pick_vs_under,handler_points_vs_blitz,handler_points_vs_ice,handler_points_vs_over,handler_points_vs_switch,handler_points_vs_under,handler_picks_vs_blitz,handler_picks_vs_ice,handler_picks_vs_over,handler_picks_vs_switch,handler_picks_vs_under,handler_score_at_middle,handler_score_at_stepUp,handler_score_at_unknown,handler_score_at_wing,handler_points_at_middle,handler_points_at_stepUp,handler_points_at_unknown,handler_points_at_wing,handler_miss_at_middle,handler_miss_at_stepUp,handler_miss_at_unknown,handler_miss_at_wing,handler_assist_at_middle,handler_assist_at_stepUp,handler_assist_at_unknown,handler_assist_at_wing,handler_turnover_at_middle,handler_turnover_at_stepUp,handler_turnover_at_unknown,handler_turnover_at_wing,handler_picks_at_middle,handler_picks_at_stepUp,handler_picks_at_unknown,handler_picks_at_wing,handler_field_points_in_pick,handler_fga_in_pick,handler_ft_attempts_in_pick,handler_ft_mades_in_pick,screener_total_picks,screener_score,screener_score_2pt,screener_score_3pt,screener_miss,screener_miss_2pt,screener_miss_3pt,screener_assist,screener_assist_2pt,screener_assist_3pt,screener_assist_to_screener,screener_assist_to_other,screener_assist_opportunity,screener_assist_opportunity_to_screener,screener_assist_opportunity_to_other,screener_turnover,screener_foul,screener_block,screener_pass,screener_pass_to_screener,screener_pass_to_other,screener_successful_pick,screener_unsuccessful_pick,screener_shot_taken,screener_only_pass_pick,screener_no_outcome_pick,screener_points,screener_score_vs_blitz,screener_score_vs_ice,screener_score_vs_show,screener_score_vs_soft,screener_score_vs_switch,screener_score_2pt_vs_blitz,screener_score_2pt_vs_ice,screener_score_2pt_vs_show,screener_score_2pt_vs_soft,screener_score_2pt_vs_switch,screener_score_3pt_vs_blitz,screener_score_3pt_vs_ice,screener_score_3pt_vs_show,screener_score_3pt_vs_soft,screener_score_3pt_vs_switch,screener_miss_vs_blitz,screener_miss_vs_ice,screener_miss_vs_show,screener_miss_vs_soft,screener_miss_vs_switch,screener_miss_2pt_vs_blitz,screener_miss_2pt_vs_ice,screener_miss_2pt_vs_show,screener_miss_2pt_vs_soft,screener_miss_2pt_vs_switch,screener_miss_3pt_vs_blitz,screener_miss_3pt_vs_ice,screener_miss_3pt_vs_show,screener_miss_3pt_vs_soft,screener_miss_3pt_vs_switch,screener_assist_vs_blitz,screener_assist_vs_ice,screener_assist_vs_show,screener_assist_vs_soft,screener_assist_vs_switch,screener_assist_2pt_vs_blitz,screener_assist_2pt_vs_ice,screener_assist_2pt_vs_show,screener_assist_2pt_vs_soft,screener_assist_2pt_vs_switch,screener_assist_3pt_vs_blitz,screener_assist_3pt_vs_ice,screener_assist_3pt_vs_show,screener_assist_3pt_vs_soft,screener_assist_3pt_vs_switch,screener_assist_to_screener_vs_blitz,screener_assist_to_screener_vs_ice,screener_assist_to_screener_vs_show,screener_assist_to_screener_vs_soft,screener_assist_to_screener_vs_switch,screener_assist_to_other_vs_blitz,screener_assist_to_other_vs_ice,screener_assist_to_other_vs_show,screener_assist_to_other_vs_soft,screener_assist_to_other_vs_switch,screener_assist_opportunity_vs_blitz,screener_assist_opportunity_vs_ice,screener_assist_opportunity_vs_show,screener_assist_opportunity_vs_soft,screener_assist_opportunity_vs_switch,screener_assist_opportunity_to_screener_vs_blitz,screener_assist_opportunity_to_screener_vs_ice,screener_assist_opportunity_to_screener_vs_show,screener_assist_opportunity_to_screener_vs_soft,screener_assist_opportunity_to_screener_vs_switch,screener_assist_opportunity_to_other_vs_blitz,screener_assist_opportunity_to_other_vs_ice,screener_assist_opportunity_to_other_vs_show,screener_assist_opportunity_to_other_vs_soft,screener_assist_opportunity_to_other_vs_switch,screener_turnover_vs_blitz,screener_turnover_vs_ice,screener_turnover_vs_show,screener_turnover_vs_soft,screener_turnover_vs_switch,screener_foul_vs_blitz,screener_foul_vs_ice,screener_foul_vs_show,screener_foul_vs_soft,screener_foul_vs_switch,screener_block_vs_blitz,screener_block_vs_ice,screener_block_vs_show,screener_block_vs_soft,screener_block_vs_switch,screener_pass_vs_blitz,screener_pass_vs_ice,screener_pass_vs_show,screener_pass_vs_soft,screener_pass_vs_switch,screener_pass_to_screener_vs_blitz,screener_pass_to_screener_vs_ice,screener_pass_to_screener_vs_show,screener_pass_to_screener_vs_soft,screener_pass_to_screener_vs_switch,screener_pass_to_other_vs_blitz,screener_pass_to_other_vs_ice,screener_pass_to_other_vs_show,screener_pass_to_other_vs_soft,screener_pass_to_other_vs_switch,screener_successful_pick_vs_blitz,screener_successful_pick_vs_ice,screener_successful_pick_vs_show,screener_successful_pick_vs_soft,screener_successful_pick_vs_switch,screener_unsuccessful_pick_vs_blitz,screener_unsuccessful_pick_vs_ice,screener_unsuccessful_pick_vs_show,screener_unsuccessful_pick_vs_soft,screener_unsuccessful_pick_vs_switch,screener_shot_taken_vs_blitz,screener_shot_taken_vs_ice,screener_shot_taken_vs_show,screener_shot_taken_vs_soft,screener_shot_taken_vs_switch,screener_only_pass_pick_vs_blitz,screener_only_pass_pick_vs_ice,screener_only_pass_pick_vs_show,screener_only_pass_pick_vs_soft,screener_only_pass_pick_vs_switch,screener_no_outcome_pick_vs_blitz,screener_no_outcome_pick_vs_ice,screener_no_outcome_pick_vs_show,screener_no_outcome_pick_vs_soft,screener_no_outcome_pick_vs_switch,screener_points_vs_blitz,screener_points_vs_ice,screener_points_vs_show,screener_points_vs_soft,screener_points_vs_switch,screener_picks_vs_blitz,screener_picks_vs_ice,screener_picks_vs_show,screener_picks_vs_soft,screener_picks_vs_switch,screener_score_at_middle,screener_score_at_stepUp,screener_score_at_unknown,screener_score_at_wing,screener_points_at_middle,screener_points_at_stepUp,screener_points_at_unknown,screener_points_at_wing,screener_miss_at_middle,screener_miss_at_stepUp,screener_miss_at_unknown,screener_miss_at_wing,screener_assist_at_middle,screener_assist_at_stepUp,screener_assist_at_unknown,screener_assist_at_wing,screener_turnover_at_middle,screener_turnover_at_stepUp,screener_turnover_at_unknown,screener_turnover_at_wing,screener_picks_at_middle,screener_picks_at_stepUp,screener_picks_at_unknown,screener_picks_at_wing,screener_field_points_in_pick,screener_fga_in_pick,screener_ft_attempts_in_pick,screener_ft_mades_in_pick,handler_ppp,handler_score_rate,handler_turnover_rate,handler_assist_rate,handler_points_per_pick_vs_blitz,handler_points_per_pick_vs_ice,handler_points_per_pick_vs_over,handler_points_per_pick_vs_switch,handler_points_per_pick_vs_under,handler_score_rate_vs_blitz,handler_score_rate_vs_ice,handler_score_rate_vs_over,handler_score_rate_vs_switch,handler_score_rate_vs_under,handler_ppp_at_middle,handler_ppp_at_stepUp,handler_ppp_at_unknown,handler_ppp_at_wing,handler_score_rate_at_middle,handler_score_rate_at_stepUp,handler_score_rate_at_unknown,handler_score_rate_at_wing,handler_pick_rate_at_middle,handler_pick_rate_at_stepUp,handler_pick_rate_at_unknown,handler_pick_rate_at_wing,handler_points_per_shot_in_pick,screener_ppp,screener_score_rate,screener_turnover_rate,screener_assist_rate,screener_points_per_pick_vs_blitz,screener_points_per_pick_vs_ice,screener_points_per_pick_vs_show,screener_points_per_pick_vs_soft,screener_points_per_pick_vs_switch,screener_score_rate_vs_blitz,screener_score_rate_vs_ice,screener_score_rate_vs_show,screener_score_rate_vs_soft,screener_score_rate_vs_switch,screener_ppp_at_middle,screener_ppp_at_stepUp,screener_ppp_at_unknown,screener_ppp_at_wing,screener_score_rate_at_middle,screener_score_rate_at_stepUp,screener_score_rate_at_unknown,screener_score_rate_at_wing,screener_pick_rate_at_middle,screener_pick_rate_at_stepUp,screener_pick_rate_at_unknown,screener_pick_rate_at_wing,screener_points_per_shot_in_pick,handler_success_rate,handler_assist_rate_vs_blitz,handler_assist_rate_vs_ice,handler_assist_rate_vs_over,handler_assist_rate_vs_switch,handler_assist_rate_vs_under,screener_success_rate,screener_assist_rate_vs_blitz,screener_assist_rate_vs_ice,screener_assist_rate_vs_show,screener_assist_rate_vs_soft,screener_assist_rate_vs_switch,handler_assist_2pt_pct,handler_assist_3pt_pct,handler_assist_opportunity_pct,handler_assist_opportunity_rate,handler_assist_to_other_pct,handler_assist_to_screener_pct,handler_block_pct,handler_foul_pct,handler_no_outcome_pick_pct,handler_only_pass_pick_pct,handler_pass_to_other_pct,handler_pass_to_screener_pct,handler_shot_taken_pct,handler_successful_pick_pct,handler_unsuccessful_pick_pct,handler_turnover_rate_vs_blitz,handler_turnover_rate_vs_ice,handler_turnover_rate_vs_over,handler_turnover_rate_vs_switch,handler_turnover_rate_vs_under,handler_assist_2pt_pct_vs_blitz,handler_assist_2pt_pct_vs_ice,handler_assist_2pt_pct_vs_over,handler_assist_2pt_pct_vs_switch,handler_assist_2pt_pct_vs_under,handler_assist_3pt_pct_vs_blitz,handler_assist_3pt_pct_vs_ice,handler_assist_3pt_pct_vs_over,handler_assist_3pt_pct_vs_switch,handler_assist_3pt_pct_vs_under,handler_assist_opportunity_pct_vs_blitz,handler_assist_opportunity_pct_vs_ice,handler_assist_opportunity_pct_vs_over,handler_assist_opportunity_pct_vs_switch,handler_assist_opportunity_pct_vs_under,handler_assist_to_other_pct_vs_blitz,handler_assist_to_other_pct_vs_ice,handler_assist_to_other_pct_vs_over,handler_assist_to_other_pct_vs_switch,handler_assist_to_other_pct_vs_under,handler_assist_to_screener_pct_vs_blitz,handler_assist_to_screener_pct_vs_ice,handler_assist_to_screener_pct_vs_over,handler_assist_to_screener_pct_vs_switch,handler_assist_to_screener_pct_vs_under,handler_block_pct_vs_blitz,handler_block_pct_vs_ice,handler_block_pct_vs_over,handler_block_pct_vs_switch,handler_block_pct_vs_under,handler_foul_pct_vs_blitz,handler_foul_pct_vs_ice,handler_foul_pct_vs_over,handler_foul_pct_vs_switch,handler_foul_pct_vs_under,handler_no_outcome_pick_pct_vs_blitz,handler_no_outcome_pick_pct_vs_ice,handler_no_outcome_pick_pct_vs_over,handler_no_outcome_pick_pct_vs_switch,handler_no_outcome_pick_pct_vs_under,handler_only_pass_pick_pct_vs_blitz,handler_only_pass_pick_pct_vs_ice,handler_only_pass_pick_pct_vs_over,handler_only_pass_pick_pct_vs_switch,handler_only_pass_pick_pct_vs_under,handler_pass_to_other_pct_vs_blitz,handler_pass_to_other_pct_vs_ice,handler_pass_to_other_pct_vs_over,handler_pass_to_other_pct_vs_switch,handler_pass_to_other_pct_vs_under,handler_pass_to_screener_pct_vs_blitz,handler_pass_to_screener_pct_vs_ice,handler_pass_to_screener_pct_vs_over,handler_pass_to_screener_pct_vs_switch,handler_pass_to_screener_pct_vs_under,handler_shot_taken_pct_vs_blitz,handler_shot_taken_pct_vs_ice,handler_shot_taken_pct_vs_over,handler_shot_taken_pct_vs_switch,handler_shot_taken_pct_vs_under,handler_successful_pick_pct_vs_blitz,handler_successful_pick_pct_vs_ice,handler_successful_pick_pct_vs_over,handler_successful_pick_pct_vs_switch,handler_successful_pick_pct_vs_under,handler_unsuccessful_pick_pct_vs_blitz,handler_unsuccessful_pick_pct_vs_ice,handler_unsuccessful_pick_pct_vs_over,handler_unsuccessful_pick_pct_vs_switch,handler_unsuccessful_pick_pct_vs_under,screener_assist_2pt_pct,screener_assist_3pt_pct,screener_assist_opportunity_pct,screener_assist_opportunity_rate,screener_assist_to_other_pct,screener_assist_to_screener_pct,screener_block_pct,screener_foul_pct,screener_no_outcome_pick_pct,screener_only_pass_pick_pct,screener_pass_to_other_pct,screener_pass_to_screener_pct,screener_shot_taken_pct,screener_successful_pick_pct,screener_unsuccessful_pick_pct,screener_turnover_rate_vs_blitz,screener_turnover_rate_vs_ice,screener_turnover_rate_vs_show,screener_turnover_rate_vs_soft,screener_turnover_rate_vs_switch,screener_assist_2pt_pct_vs_blitz,screener_assist_2pt_pct_vs_ice,screener_assist_2pt_pct_vs_show,screener_assist_2pt_pct_vs_soft,screener_assist_2pt_pct_vs_switch,screener_assist_3pt_pct_vs_blitz,screener_assist_3pt_pct_vs_ice,screener_assist_3pt_pct_vs_show,screener_assist_3pt_pct_vs_soft,screener_assist_3pt_pct_vs_switch,screener_assist_opportunity_pct_vs_blitz,screener_assist_opportunity_pct_vs_ice,screener_assist_opportunity_pct_vs_show,screener_assist_opportunity_pct_vs_soft,screener_assist_opportunity_pct_vs_switch,screener_assist_to_other_pct_vs_blitz,screener_assist_to_other_pct_vs_ice,screener_assist_to_other_pct_vs_show,screener_assist_to_other_pct_vs_soft,screener_assist_to_other_pct_vs_switch,screener_assist_to_screener_pct_vs_blitz,screener_assist_to_screener_pct_vs_ice,screener_assist_to_screener_pct_vs_show,screener_assist_to_screener_pct_vs_soft,screener_assist_to_screener_pct_vs_switch,screener_block_pct_vs_blitz,screener_block_pct_vs_ice,screener_block_pct_vs_show,screener_block_pct_vs_soft,screener_block_pct_vs_switch,screener_foul_pct_vs_blitz,screener_foul_pct_vs_ice,screener_foul_pct_vs_show,screener_foul_pct_vs_soft,screener_foul_pct_vs_switch,screener_no_outcome_pick_pct_vs_blitz,screener_no_outcome_pick_pct_vs_ice,screener_no_outcome_pick_pct_vs_show,screener_no_outcome_pick_pct_vs_soft,screener_no_outcome_pick_pct_vs_switch,screener_only_pass_pick_pct_vs_blitz,screener_only_pass_pick_pct_vs_ice,screener_only_pass_pick_pct_vs_show,screener_only_pass_pick_pct_vs_soft,screener_only_pass_pick_pct_vs_switch,screener_pass_to_other_pct_vs_blitz,screener_pass_to_other_pct_vs_ice,screener_pass_to_other_pct_vs_show,screener_pass_to_other_pct_vs_soft,screener_pass_to_other_pct_vs_switch,screener_pass_to_screener_pct_vs_blitz,screener_pass_to_screener_pct_vs_ice,screener_pass_to_screener_pct_vs_show,screener_pass_to_screener_pct_vs_soft,screener_pass_to_screener_pct_vs_switch,screener_shot_taken_pct_vs_blitz,screener_shot_taken_pct_vs_ice,screener_shot_taken_pct_vs_show,screener_shot_taken_pct_vs_soft,screener_shot_taken_pct_vs_switch,screener_successful_pick_pct_vs_blitz,screener_successful_pick_pct_vs_ice,screener_successful_pick_pct_vs_show,screener_successful_pick_pct_vs_soft,screener_successful_pick_pct_vs_switch,screener_unsuccessful_pick_pct_vs_blitz,screener_unsuccessful_pick_pct_vs_ice,screener_unsuccessful_pick_pct_vs_show,screener_unsuccessful_pick_pct_vs_soft,screener_unsuccessful_pick_pct_vs_switch,handler_fg2_pct,handler_fg2_pct_vs_blitz,handler_fg2_pct_vs_ice,handler_fg2_pct_vs_over,handler_fg2_pct_vs_switch,handler_fg2_pct_vs_under,handler_fg3_pct,handler_fg3_pct_vs_blitz,handler_fg3_pct_vs_ice,handler_fg3_pct_vs_over,handler_fg3_pct_vs_switch,handler_fg3_pct_vs_under,handler_shot_rate_2pt,handler_shot_rate_2pt_vs_blitz,handler_shot_rate_2pt_vs_ice,handler_shot_rate_2pt_vs_over,handler_shot_rate_2pt_vs_switch,handler_shot_rate_2pt_vs_under,handler_shot_rate_3pt,handler_shot_rate_3pt_vs_blitz,handler_shot_rate_3pt_vs_ice,handler_shot_rate_3pt_vs_over,handler_shot_rate_3pt_vs_switch,handler_shot_rate_3pt_vs_under,screener_fg2_pct,screener_fg2_pct_vs_blitz,screener_fg2_pct_vs_ice,screener_fg2_pct_vs_show,screener_fg2_pct_vs_soft,screener_fg2_pct_vs_switch,screener_fg3_pct,screener_fg3_pct_vs_blitz,screener_fg3_pct_vs_ice,screener_fg3_pct_vs_show,screener_fg3_pct_vs_soft,screener_fg3_pct_vs_switch,screener_shot_rate_2pt,screener_shot_rate_2pt_vs_blitz,screener_shot_rate_2pt_vs_ice,screener_shot_rate_2pt_vs_show,screener_shot_rate_2pt_vs_soft,screener_shot_rate_2pt_vs_switch,screener_shot_rate_3pt,screener_shot_rate_3pt_vs_blitz,screener_shot_rate_3pt_vs_ice,screener_shot_rate_3pt_vs_show,screener_shot_rate_3pt_vs_soft,screener_shot_rate_3pt_vs_switch,possessions_played
8,Liga ACB,51,2025-2026,446,Kameron Taylor,1325,Valencia BC,6,25,6,6,0,3,1,2,2,2,0,1,1,8,4,4,5,1,0,13,5,8,8,8,9,5,0,16,0,0,4,2,0,0,0,4,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,1,1,0,0,3,1,0,0,0,3,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,2,0,0,4,1,0,0,0,6,0,2,0,0,6,2,0,0,0,4,4,0,0,0,5,4,0,0,0,4,0,1,0,0,0,0,0,0,0,12,4,0,0,0,16,7,2,1,2,0,3,6,4,0,6,0,0,0,3,2,0,0,0,2,1,0,2,7,3,0,15,12,9,1,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,2,2,0,0,0.64,0.24,0.2,0.08,,,0.75,0.5714285714285714,0.0,,,0.25,0.2857142857142857,0.0,0.8571428571428571,1.3333333333333333,,0.4,0.14285714285714285,0.6666666666666666,,0.2,0.28,0.12,0.0,0.6,1.3771186440677967,0.5,0.25,0.0,0.0,,,,0.0,1.0,,,,0.0,0.5,1.0,0.0,,0.0,0.5,0.0,,0.0,0.5,0.25,0.0,0.25,1.0,0.32,,,0.125,0.0,0.0,0.25,,,,0.0,0.0,0.08,0.0,0.32,0.32,0.04,0.04,0.0,0.04,0.0,0.2,0.32,0.2,0.36,0.32,0.32,,,0.1875,0.2857142857142857,0.0,,,0.125,0.0,0.0,,,0.0,0.0,0.0,,,0.375,0.14285714285714285,0.5,,,0.0625,0.0,0.0,,,0.0625,0.0,0.0,,,0.0,0.0,0.0,,,0.0625,0.0,0.0,,,0.0,0.0,0.0,,,0.25,0.0,0.5,,,0.375,0.0,1.0,,,0.25,0.14285714285714285,0.0,,,0.3125,0.5714285714285714,0.0,,,0.375,0.2857142857142857,0.0,,,0.25,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.25,0.25,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.5,0.5,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.5,0.5,,,,0.0,0.5,,,,0.5,0.0,0.8571428571428571,,,1.0,0.6666666666666666,,0.0,,,0.0,0.0,,0.7777777777777778,,,0.8,0.75,,0.2222222222222222,,,0.2,0.25,,0.5,,,,0.0,1.0,,,,,,,1.0,,,,1.0,1.0,0.0,,,,0.0,0.0,272
8,Liga ACB,51,2025-2026,7196,Alvaro Cardenas,1325,Valencia BC,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.5,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,,,0.5,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.5,,,,,0.0,,,,,0.5,,,,,0.0,,,,,0.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
