competition_id,competition_name,season_id,season_name,player_id,player_name,team_id,team_name,games_played,total_drives,direct_drives_count,blowby_count,dribble_through_count,end_type_kickout_count,end_type_turnover_count,end_type_pullout_count,end_type_pullup_count,end_type_interior_pass_count,end_type_stoppage_count,end_type_shot_near_basket_count,zone_mid_range_count,zone_corner_3_count,zone_above_break_3_count,direction_left_count,direction_right_count,category_iso_count,category_off_ball_screen_count,category_pick_count,category_handoff_count,category_closeout_count,category_miscellaneous_count,points,made_baskets,assists,potential_assists,fouls,successful_drives,unsuccessful_drives,field_points_in_drive,fga_in_drive,ft_attempts_in_drive,ft_mades_in_drive,blowby_rate,dribble_through_rate,end_type_kickout_rate,end_type_turnover_rate,end_type_pullout_rate,end_type_pullup_rate,end_type_interior_pass_rate,end_type_stoppage_rate,end_type_shot_near_basket_rate,zone_mid_range_rate,zone_corner_3_rate,zone_above_break_3_rate,direction_left_rate,direction_right_rate,category_iso_rate,category_off_ball_screen_rate,category_pick_rate,category_handoff_rate,category_closeout_rate,category_miscellaneous_rate,points_per_drive,made_baskets_rate,assists_rate,potential_assists_rate,fouls_rate,successful_drives_rate,unsuccessful_drives_rate,points_per_shot_in_drive,possessions_played
8,Liga ACB,51,2025-2026,19426,Kur Kuath,1328,Dreamland Gran Canaria,29,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,770
8,Liga ACB,51,2025-2026,22724,Eugene Omoruyi,1326,Bitci Baskonia,21,41,32,5,2,7,3,1,1,4,2,23,8,0,28,30,11,13,1,1,0,6,20,31,12,2,0,10,23,11,24,19,14,10,0.12195121951219512,0.04878048780487805,0.17073170731707318,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.04878048780487805,0.5609756097560976,0.1951219512195122,0.0,0.6829268292682927,0.7317073170731707,0.2682926829268293,0.3170731707317073,0.024390243902439025,0.024390243902439025,0.0,0.14634146341463414,0.4878048780487805,0.7560975609756098,0.2926829268292683,0.04878048780487805,0.0,0.24390243902439024,0.5609756097560976,0.2682926829268293,1.3513513513513513,744
8,Liga ACB,51,2025-2026,22729,Chris Duarte,1339,Malaga,27,172,133,26,2,38,12,3,24,26,8,61,16,2,127,104,68,38,7,72,20,22,13,118,39,17,6,26,91,51,78,73,33,28,0.1511627906976744,0.011627906976744186,0.22093023255813954,0.06976744186046512,0.01744186046511628,0.13953488372093023,0.1511627906976744,0.046511627906976744,0.3546511627906977,0.09302325581395349,0.011627906976744186,0.7383720930232558,0.6046511627906976,0.3953488372093023,0.22093023255813954,0.040697674418604654,0.4186046511627907,0.11627906976744186,0.12790697674418605,0.0755813953488372,0.686046511627907,0.22674418604651161,0.09883720930232558,0.03488372093023256,0.1511627906976744,0.5290697674418605,0.29651162790697677,1.2111517367458866,919
8,Liga ACB,51,2025-2026,22740,Nathan Reuvers,1325,Valencia BC,31,13,12,4,0,4,0,0,4,1,0,4,3,1,8,4,9,0,0,0,0,7,6,9,2,2,0,0,6,8,4,8,0,0,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.07692307692307693,0.0,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.6153846153846154,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,0.0,0.5384615384615384,0.46153846153846156,0.6923076923076923,0.15384615384615385,0.15384615384615385,0.0,0.0,0.46153846153846156,0.6153846153846154,0.5,1040
8,Liga ACB,51,2025-2026,22847,Yves Pons,1332,BC MoraBanc Andorra,27,19,17,2,0,1,1,0,6,0,3,8,9,3,7,9,10,2,1,1,0,12,3,10,5,0,0,5,11,9,10,13,6,4,0.10526315789473684,0.0,0.05263157894736842,0.05263157894736842,0.0,0.3157894736842105,0.0,0.15789473684210525,0.42105263157894735,0.47368421052631576,0.15789473684210525,0.3684210526315789,0.47368421052631576,0.5263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.631578947368421,0.15789473684210525,0.5263157894736842,0.2631578947368421,0.0,0.0,0.2631578947368421,0.5789473684210527,0.47368421052631576,0.8951406649616368,1142
8,Liga ACB,51,2025-2026,22895,Jhivvan Jameel Jackson Melendez,1316,San Pablo Burgos,20,90,81,22,1,9,4,0,36,3,5,33,14,1,53,46,44,12,5,39,17,12,5,60,28,2,2,19,56,35,56,58,31,28,0.24444444444444444,0.011111111111111112,0.1,0.044444444444444446,0.0,0.4,0.03333333333333333,0.05555555555555555,0.36666666666666664,0.15555555555555556,0.011111111111111112,0.5888888888888889,0.5111111111111111,0.4888888888888889,0.13333333333333333,0.05555555555555555,0.43333333333333335,0.18888888888888888,0.13333333333333333,0.05555555555555555,0.6666666666666666,0.3111111111111111,0.022222222222222223,0.022222222222222223,0.2111111111111111,0.6222222222222222,0.3888888888888889,1.1725293132328307,1028
8,Liga ACB,51,2025-2026,22915,Isaiah Washington,1331,Casademont Zaragoza,10,29,25,6,1,5,0,0,4,5,1,14,0,0,16,17,12,7,0,19,2,0,1,24,8,5,1,3,19,8,16,16,2,2,0.20689655172413793,0.034482758620689655,0.1724137931034483,0.0,0.0,0.13793103448275862,0.1724137931034483,0.034482758620689655,0.4827586206896552,0.0,0.0,0.5517241379310345,0.5862068965517241,0.41379310344827586,0.2413793103448276,0.0,0.6551724137931034,0.06896551724137931,0.0,0.034482758620689655,0.8275862068965517,0.27586206896551724,0.1724137931034483,0.034482758620689655,0.10344827586206896,0.6551724137931034,0.27586206896551724,1.066350710900474,233
8,Liga ACB,51,2025-2026,22932,David Duke Jr.,1330,BAXI Manresa,9,53,42,7,0,15,2,0,2,5,7,22,9,3,39,31,22,4,3,16,8,20,2,23,9,1,1,13,26,15,18,17,26,17,0.1320754716981132,0.0,0.2830188679245283,0.03773584905660377,0.0,0.03773584905660377,0.09433962264150944,0.1320754716981132,0.41509433962264153,0.16981132075471697,0.05660377358490566,0.7358490566037735,0.5849056603773585,0.41509433962264153,0.07547169811320754,0.05660377358490566,0.3018867924528302,0.1509433962264151,0.37735849056603776,0.03773584905660377,0.4339622641509434,0.16981132075471697,0.018867924528301886,0.018867924528301886,0.24528301886792453,0.49056603773584906,0.2830188679245283,1.230661040787623,305
8,Liga ACB,51,2025-2026,23002,Cameron Krutwig,1323,ICG Forca Lleida,31,6,4,2,0,4,1,0,0,0,0,1,2,0,4,2,4,1,0,0,2,0,3,2,1,0,0,0,3,1,2,1,0,0,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5,0.16666666666666666,2.0,916
8,Liga ACB,51,2025-2026,23056,Justin Jaworski,1335,Bilbao Basket,33,131,116,34,3,29,3,2,38,9,0,50,14,5,87,73,58,20,9,47,20,21,14,79,26,10,2,5,60,65,52,83,9,7,0.2595419847328244,0.022900763358778626,0.22137404580152673,0.022900763358778626,0.015267175572519083,0.2900763358778626,0.06870229007633588,0.0,0.3816793893129771,0.10687022900763359,0.03816793893129771,0.6641221374045801,0.5572519083969466,0.44274809160305345,0.15267175572519084,0.06870229007633588,0.35877862595419846,0.15267175572519084,0.16030534351145037,0.10687022900763359,0.6030534351145038,0.1984732824427481,0.07633587786259542,0.015267175572519083,0.03816793893129771,0.4580152671755725,0.4961832061068702,0.6784728610855566,1401
8,Liga ACB,51,2025-2026,23482,Joel Soriano,1331,Casademont Zaragoza,16,2,2,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,2,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2.272727272727273,463
8,Liga ACB,51,2025-2026,24056,Killian Tillie,1339,Malaga,25,16,13,2,0,4,2,0,1,2,0,7,1,1,13,5,11,2,1,0,1,9,3,6,3,0,1,2,5,7,6,8,3,1,0.125,0.0,0.25,0.125,0.0,0.0625,0.125,0.0,0.4375,0.0625,0.0625,0.8125,0.3125,0.6875,0.125,0.0625,0.0,0.0625,0.5625,0.1875,0.375,0.1875,0.0,0.0625,0.125,0.3125,0.4375,0.7510729613733905,655
8,Liga ACB,51,2025-2026,24268,Trent Forrest,1326,Bitci Baskonia,21,210,170,38,1,62,6,2,18,18,11,93,7,1,112,96,114,41,2,122,16,12,17,152,52,20,6,39,122,45,104,87,60,57,0.18095238095238095,0.004761904761904762,0.29523809523809524,0.02857142857142857,0.009523809523809525,0.08571428571428572,0.08571428571428572,0.05238095238095238,0.44285714285714284,0.03333333333333333,0.004761904761904762,0.5333333333333333,0.45714285714285713,0.5428571428571428,0.19523809523809524,0.009523809523809525,0.580952380952381,0.0761904761904762,0.05714285714285714,0.08095238095238096,0.7238095238095238,0.24761904761904763,0.09523809523809523,0.02857142857142857,0.18571428571428572,0.580952380952381,0.21428571428571427,1.419753086419753,1077
8,Liga ACB,51,2025-2026,24280,Keandre Cook,1322,Leche Rio Breogan,31,134,101,22,1,33,9,5,22,11,7,47,21,5,78,70,64,18,7,54,5,33,17,67,23,7,1,23,64,50,46,57,41,40,0.16417910447761194,0.007462686567164179,0.2462686567164179,0.06716417910447761,0.03731343283582089,0.16417910447761194,0.08208955223880597,0.05223880597014925,0.35074626865671643,0.15671641791044777,0.03731343283582089,0.582089552238806,0.5223880597014925,0.47761194029850745,0.13432835820895522,0.05223880597014925,0.40298507462686567,0.03731343283582089,0.2462686567164179,0.12686567164179105,0.5,0.17164179104477612,0.05223880597014925,0.007462686567164179,0.17164179104477612,0.47761194029850745,0.373134328358209,1.1460554371002132,1224
8,Liga ACB,51,2025-2026,24504,Jonah Radebaugh,1334,CB UCAM Murcia,28,71,49,11,1,27,3,2,6,9,3,21,5,2,48,47,24,9,8,30,3,14,7,45,11,8,3,7,33,19,22,23,11,7,0.15492957746478872,0.014084507042253521,0.38028169014084506,0.04225352112676056,0.028169014084507043,0.08450704225352113,0.1267605633802817,0.04225352112676056,0.29577464788732394,0.07042253521126761,0.028169014084507043,0.676056338028169,0.6619718309859155,0.3380281690140845,0.1267605633802817,0.11267605633802817,0.4225352112676056,0.04225352112676056,0.19718309859154928,0.09859154929577464,0.6338028169014085,0.15492957746478872,0.11267605633802817,0.04225352112676056,0.09859154929577464,0.4647887323943662,0.2676056338028169,1.0416666666666667,1091
8,Liga ACB,51,2025-2026,24597,Mamadi Diakite,1326,Bitci Baskonia,31,54,44,5,0,21,0,0,3,5,2,23,14,1,35,23,31,8,0,0,0,23,23,43,14,5,1,10,31,11,28,20,19,16,0.09259259259259259,0.0,0.3888888888888889,0.0,0.0,0.05555555555555555,0.09259259259259259,0.037037037037037035,0.42592592592592593,0.25925925925925924,0.018518518518518517,0.6481481481481481,0.42592592592592593,0.5740740740740741,0.14814814814814814,0.0,0.0,0.0,0.42592592592592593,0.42592592592592593,0.7962962962962963,0.25925925925925924,0.09259259259259259,0.018518518518518517,0.18518518518518517,0.5740740740740741,0.2037037037037037,1.5514809590973202,1290
8,Liga ACB,51,2025-2026,24598,Braxton Key,1325,Valencia BC,20,39,29,5,1,11,1,1,0,3,2,21,8,1,27,29,10,3,0,1,1,15,19,12,6,0,2,5,13,19,12,19,7,4,0.1282051282051282,0.02564102564102564,0.28205128205128205,0.02564102564102564,0.02564102564102564,0.0,0.07692307692307693,0.05128205128205128,0.5384615384615384,0.20512820512820512,0.02564102564102564,0.6923076923076923,0.7435897435897436,0.2564102564102564,0.07692307692307693,0.0,0.02564102564102564,0.02564102564102564,0.38461538461538464,0.48717948717948717,0.3076923076923077,0.15384615384615385,0.0,0.05128205128205128,0.1282051282051282,0.3333333333333333,0.48717948717948717,0.7246376811594204,656
8,Liga ACB,51,2025-2026,24684,Jon Axel Gudmundsson,1316,San Pablo Burgos,29,118,85,20,3,48,2,1,6,16,2,43,4,1,58,81,37,16,1,70,7,17,7,54,13,13,4,12,50,32,26,42,16,10,0.1694915254237288,0.025423728813559324,0.4067796610169492,0.01694915254237288,0.00847457627118644,0.05084745762711865,0.13559322033898305,0.01694915254237288,0.3644067796610169,0.03389830508474576,0.00847457627118644,0.4915254237288136,0.6864406779661016,0.3135593220338983,0.13559322033898305,0.00847457627118644,0.5932203389830508,0.059322033898305086,0.1440677966101695,0.059322033898305086,0.4576271186440678,0.11016949152542373,0.11016949152542373,0.03389830508474576,0.1016949152542373,0.423728813559322,0.2711864406779661,0.734094616639478,1173
8,Liga ACB,51,2025-2026,24905,Harald Frey,1335,Bilbao Basket,30,128,91,46,4,32,6,0,24,15,11,40,14,1,78,80,48,8,4,67,27,10,12,71,24,10,6,24,80,31,48,45,33,31,0.359375,0.03125,0.25,0.046875,0.0,0.1875,0.1171875,0.0859375,0.3125,0.109375,0.0078125,0.609375,0.625,0.375,0.0625,0.03125,0.5234375,0.2109375,0.078125,0.09375,0.5546875,0.1875,0.078125,0.046875,0.1875,0.625,0.2421875,1.327284946236559,1020
8,Liga ACB,51,2025-2026,24949,Markus Howard,1326,Bitci Baskonia,12,55,45,20,0,15,4,0,10,6,3,17,4,0,31,31,24,9,4,18,7,4,13,41,12,7,0,10,38,18,24,22,12,11,0.36363636363636365,0.0,0.2727272727272727,0.07272727272727272,0.0,0.18181818181818182,0.10909090909090909,0.05454545454545454,0.3090909090909091,0.07272727272727272,0.0,0.5636363636363636,0.5636363636363636,0.43636363636363634,0.16363636363636364,0.07272727272727272,0.32727272727272727,0.12727272727272726,0.07272727272727272,0.23636363636363636,0.7454545454545455,0.21818181818181817,0.12727272727272726,0.0,0.18181818181818182,0.6909090909090909,0.32727272727272727,1.282991202346041,567
8,Liga ACB,51,2025-2026,25179,Max Heidegger,1316,San Pablo Burgos,8,37,29,11,1,13,1,0,4,2,2,15,3,1,16,21,16,3,1,22,3,3,5,25,10,2,0,4,21,10,20,16,4,3,0.2972972972972973,0.02702702702702703,0.35135135135135137,0.02702702702702703,0.0,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.40540540540540543,0.08108108108108109,0.02702702702702703,0.43243243243243246,0.5675675675675675,0.43243243243243246,0.08108108108108109,0.02702702702702703,0.5945945945945946,0.08108108108108109,0.08108108108108109,0.13513513513513514,0.6756756756756757,0.2702702702702703,0.05405405405405406,0.0,0.10810810810810811,0.5675675675675675,0.2702702702702703,1.295045045045045,295
8,Liga ACB,51,2025-2026,25181,Omer Yurtseven,1338,Real Madrid,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,2,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,65
8,Liga ACB,51,2025-2026,25182,Eric Vila,1328,Dreamland Gran Canaria,23,18,12,2,0,3,1,1,6,3,1,3,5,0,12,11,7,0,0,1,1,13,3,4,1,1,0,4,7,8,2,7,5,2,0.1111111111111111,0.0,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.2777777777777778,0.0,0.6666666666666666,0.6111111111111112,0.3888888888888889,0.0,0.0,0.05555555555555555,0.05555555555555555,0.7222222222222222,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.2222222222222222,0.3888888888888889,0.4444444444444444,0.4347826086956522,442
8,Liga ACB,51,2025-2026,25271,Elias Valtonen,1319,Coviran Granada,17,75,60,14,1,19,2,1,10,5,4,34,12,7,52,42,33,8,6,20,6,22,13,40,16,3,0,11,39,24,32,37,17,12,0.18666666666666668,0.013333333333333334,0.25333333333333335,0.02666666666666667,0.013333333333333334,0.13333333333333333,0.06666666666666667,0.05333333333333334,0.4533333333333333,0.16,0.09333333333333334,0.6933333333333334,0.56,0.44,0.10666666666666667,0.08,0.26666666666666666,0.08,0.29333333333333333,0.17333333333333334,0.5333333333333333,0.21333333333333335,0.04,0.0,0.14666666666666667,0.52,0.32,0.9892086330935252,839
8,Liga ACB,51,2025-2026,25431,Andres Feliz Sarita,1338,Real Madrid,28,114,82,26,2,29,4,4,6,18,5,48,7,0,71,58,56,13,1,64,14,10,12,73,28,9,3,13,63,31,56,47,15,12,0.22807017543859648,0.017543859649122806,0.2543859649122807,0.03508771929824561,0.03508771929824561,0.05263157894736842,0.15789473684210525,0.043859649122807015,0.42105263157894735,0.06140350877192982,0.0,0.6228070175438597,0.5087719298245614,0.49122807017543857,0.11403508771929824,0.008771929824561403,0.5614035087719298,0.12280701754385964,0.08771929824561403,0.10526315789473684,0.6403508771929824,0.24561403508771928,0.07894736842105263,0.02631578947368421,0.11403508771929824,0.5526315789473685,0.2719298245614035,1.2686567164179103,918
8,Liga ACB,51,2025-2026,25529,Silvio De Sousa,1316,San Pablo Burgos,10,3,2,0,0,1,1,0,0,0,0,1,0,0,2,1,2,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,2,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1363636363636365,266
8,Liga ACB,51,2025-2026,27976,Christ Koumadje,1331,Casademont Zaragoza,9,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1363636363636365,238
8,Liga ACB,51,2025-2026,28010,Chuma Okeke,1338,Real Madrid,25,21,18,4,0,7,0,1,2,5,1,5,6,1,14,13,8,5,1,0,0,6,9,21,3,5,0,3,11,6,6,6,3,2,0.19047619047619047,0.0,0.3333333333333333,0.0,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.047619047619047616,0.23809523809523808,0.2857142857142857,0.047619047619047616,0.6666666666666666,0.6190476190476191,0.38095238095238093,0.23809523809523808,0.047619047619047616,0.0,0.0,0.2857142857142857,0.42857142857142855,1.0,0.14285714285714285,0.23809523809523808,0.0,0.14285714285714285,0.5238095238095238,0.2857142857142857,1.0928961748633879,943
8,Liga ACB,51,2025-2026,28032,Ethan Happ,1316,San Pablo Burgos,24,40,30,3,1,10,0,3,0,4,0,23,14,0,24,23,17,17,0,2,0,2,19,18,7,1,0,4,15,17,14,17,8,4,0.075,0.025,0.25,0.0,0.075,0.0,0.1,0.0,0.575,0.35,0.0,0.6,0.575,0.425,0.425,0.0,0.05,0.0,0.05,0.475,0.45,0.175,0.025,0.0,0.1,0.375,0.425,0.8771929824561404,1174
8,Liga ACB,51,2025-2026,28155,Martin Krampelj,1335,Bilbao Basket,33,38,32,10,0,5,3,3,4,5,0,18,11,6,21,16,22,2,4,1,0,27,4,28,8,5,0,8,23,13,16,15,15,10,0.2631578947368421,0.0,0.13157894736842105,0.07894736842105263,0.07894736842105263,0.10526315789473684,0.13157894736842105,0.0,0.47368421052631576,0.2894736842105263,0.15789473684210525,0.5526315789473685,0.42105263157894735,0.5789473684210527,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.0,0.7105263157894737,0.10526315789473684,0.7368421052631579,0.21052631578947367,0.13157894736842105,0.0,0.21052631578947367,0.6052631578947368,0.34210526315789475,1.2037037037037037,1144
8,Liga ACB,51,2025-2026,28247,Zach Hankins,1319,Coviran Granada,9,7,3,1,0,2,0,3,0,1,0,1,1,0,6,4,3,1,0,0,1,1,4,4,2,0,0,0,3,4,4,2,0,0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,2.0,349
8,Liga ACB,51,2025-2026,28336,Otis Livingston II,1315,Basquet Girona,34,301,221,59,10,109,7,3,54,45,16,67,16,4,165,190,111,55,4,187,9,17,29,148,39,33,15,32,144,74,78,94,43,39,0.19601328903654486,0.03322259136212625,0.36212624584717606,0.023255813953488372,0.009966777408637873,0.17940199335548174,0.14950166112956811,0.053156146179401995,0.22259136212624583,0.053156146179401995,0.013289036544850499,0.5481727574750831,0.6312292358803987,0.3687707641196013,0.18272425249169436,0.013289036544850499,0.6212624584717608,0.029900332225913623,0.05647840531561462,0.09634551495016612,0.49169435215946844,0.12956810631229235,0.10963455149501661,0.04983388704318937,0.10631229235880399,0.47840531561461797,0.24584717607973422,1.0361317747077576,1601
8,Liga ACB,51,2025-2026,28361,Jaylen Hands,1334,CB UCAM Murcia,6,34,27,8,0,9,2,0,8,4,1,10,2,0,21,15,19,6,1,21,2,1,3,19,7,2,0,2,17,13,14,16,4,3,0.23529411764705882,0.0,0.2647058823529412,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.029411764705882353,0.29411764705882354,0.058823529411764705,0.0,0.6176470588235294,0.4411764705882353,0.5588235294117647,0.17647058823529413,0.029411764705882353,0.6176470588235294,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.5588235294117647,0.20588235294117646,0.058823529411764705,0.0,0.058823529411764705,0.5,0.38235294117647056,0.9572072072072071,187
8,Liga ACB,51,2025-2026,28390,Mark Hughes,1315,Basquet Girona,34,96,76,22,0,28,5,1,17,17,3,25,13,1,75,39,57,19,23,26,3,20,5,56,16,8,6,14,52,26,32,34,23,22,0.22916666666666666,0.0,0.2916666666666667,0.052083333333333336,0.010416666666666666,0.17708333333333334,0.17708333333333334,0.03125,0.2604166666666667,0.13541666666666666,0.010416666666666666,0.78125,0.40625,0.59375,0.19791666666666666,0.23958333333333334,0.2708333333333333,0.03125,0.20833333333333334,0.052083333333333336,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.0625,0.14583333333333334,0.5416666666666666,0.2708333333333333,1.2239347234814144,1236
8,Liga ACB,51,2025-2026,28410,Francisco Alonso,1322,Leche Rio Breogan,34,193,152,34,4,45,7,4,29,14,15,79,40,5,116,93,100,34,21,78,3,33,24,112,40,10,4,43,108,53,80,80,64,60,0.17616580310880828,0.02072538860103627,0.23316062176165803,0.03626943005181347,0.02072538860103627,0.15025906735751296,0.07253886010362694,0.07772020725388601,0.40932642487046633,0.20725388601036268,0.025906735751295335,0.6010362694300518,0.48186528497409326,0.5181347150259067,0.17616580310880828,0.10880829015544041,0.40414507772020725,0.015544041450777202,0.17098445595854922,0.12435233160621761,0.5803108808290155,0.20725388601036268,0.05181347150259067,0.02072538860103627,0.22279792746113988,0.5595854922279793,0.27461139896373055,1.2943786982248522,1515
8,Liga ACB,51,2025-2026,28591,Ruben Guerrero,1332,BC MoraBanc Andorra,30,2,1,1,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,2,2,1,0,0,0,1,1,2,1,0,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,2.0,445
8,Liga ACB,51,2025-2026,28648,Travis Munnings,1319,Coviran Granada,11,8,6,2,0,2,0,0,0,0,1,5,5,2,1,5,3,1,0,0,1,6,0,4,2,0,0,0,4,5,4,5,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.625,0.625,0.25,0.125,0.625,0.375,0.125,0.0,0.0,0.125,0.75,0.0,0.5,0.25,0.0,0.0,0.0,0.5,0.625,0.8,264
8,Liga ACB,51,2025-2026,28857,Justin Wright-Foreman,1331,Casademont Zaragoza,11,51,46,17,0,6,2,0,17,2,1,23,8,2,26,28,23,9,2,27,4,5,4,40,20,0,0,5,34,23,40,38,5,4,0.3333333333333333,0.0,0.11764705882352941,0.0392156862745098,0.0,0.3333333333333333,0.0392156862745098,0.0196078431372549,0.45098039215686275,0.1568627450980392,0.0392156862745098,0.5098039215686274,0.5490196078431373,0.45098039215686275,0.17647058823529413,0.0392156862745098,0.5294117647058824,0.0784313725490196,0.09803921568627451,0.0784313725490196,0.7843137254901961,0.39215686274509803,0.0,0.0,0.09803921568627451,0.6666666666666666,0.45098039215686275,1.0945273631840795,429
8,Liga ACB,51,2025-2026,29113,James Batemon,1323,ICG Forca Lleida,31,277,207,75,2,87,13,4,29,28,17,99,35,12,163,132,145,46,9,116,18,47,41,149,44,27,12,51,160,71,88,97,79,66,0.27075812274368233,0.007220216606498195,0.3140794223826715,0.04693140794223827,0.01444043321299639,0.10469314079422383,0.10108303249097472,0.061371841155234655,0.3574007220216607,0.1263537906137184,0.04332129963898917,0.5884476534296029,0.47653429602888087,0.5234657039711191,0.16606498194945848,0.032490974729241874,0.4187725631768953,0.06498194945848375,0.16967509025270758,0.148014440433213,0.5379061371841155,0.1588447653429603,0.09747292418772563,0.04332129963898917,0.18411552346570398,0.5776173285198556,0.2563176895306859,1.1687917425622345,1575
8,Liga ACB,51,2025-2026,29142,Devontae Cacok,1334,CB UCAM Murcia,29,37,34,5,0,6,3,0,1,2,1,24,20,0,13,18,19,14,0,5,0,2,16,34,13,3,0,9,25,9,26,19,16,10,0.13513513513513514,0.0,0.16216216216216217,0.08108108108108109,0.0,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.6486486486486487,0.5405405405405406,0.0,0.35135135135135137,0.4864864864864865,0.5135135135135135,0.3783783783783784,0.0,0.13513513513513514,0.0,0.05405405405405406,0.43243243243243246,0.918918918918919,0.35135135135135137,0.08108108108108109,0.0,0.24324324324324326,0.6756756756756757,0.24324324324324326,1.3824884792626728,1032
8,Liga ACB,51,2025-2026,30735,Cameron Hunt,1336,Club Joventut Badalona,31,276,225,50,3,61,8,2,44,24,7,130,27,4,182,143,133,87,21,107,11,35,15,200,79,18,5,42,157,85,158,146,60,53,0.18115942028985507,0.010869565217391304,0.2210144927536232,0.028985507246376812,0.007246376811594203,0.15942028985507245,0.08695652173913043,0.025362318840579712,0.47101449275362317,0.09782608695652174,0.014492753623188406,0.6594202898550725,0.5181159420289855,0.48188405797101447,0.31521739130434784,0.07608695652173914,0.38768115942028986,0.03985507246376811,0.12681159420289856,0.05434782608695652,0.7246376811594203,0.286231884057971,0.06521739130434782,0.018115942028985508,0.15217391304347827,0.5688405797101449,0.3079710144927536,1.2238979118329465,1614
8,Liga ACB,51,2025-2026,31224,Braian Angola-Rodas,1328,Dreamland Gran Canaria,15,92,62,20,0,46,2,0,5,8,0,31,5,0,64,42,50,11,4,51,4,8,14,44,12,6,2,10,38,19,24,28,18,12,0.21739130434782608,0.0,0.5,0.021739130434782608,0.0,0.05434782608695652,0.08695652173913043,0.0,0.33695652173913043,0.05434782608695652,0.0,0.6956521739130435,0.45652173913043476,0.5434782608695652,0.11956521739130435,0.043478260869565216,0.5543478260869565,0.043478260869565216,0.08695652173913043,0.15217391304347827,0.4782608695652174,0.13043478260869565,0.06521739130434782,0.021739130434782608,0.10869565217391304,0.41304347826086957,0.20652173913043478,1.0022271714922049,558
